id_animal,numero_microchip,nome_animal,especie,raca,cor_base,sexo,idade_animal
60366,981020029318333,Athena,Gato,Domestic Long Hair,Preto e Branco,Femea,0
60366,981020029318333,Athena,Gato,Domestic Long Hair,Preto e Branco,Femea,0
60368,981020027345598,Nadia,Gato,Domestic Short Hair,Azul,Femea,6
60368,981020027345598,Nadia,Gato,Domestic Short Hair,Azul,Femea,6
60369,None,Barny,Gato,Domestic Short Hair,Cinza e Branco,Macho,12
60370,0A1111216E,Misty,Gato,Domestic Short Hair,Cálico,Femea,160
60372,981020029373094,Baby Bird,Gato,Domestic Short Hair,Cinza e Preto,Macho,0
60372,981020029373094,Baby Bird,Gato,Domestic Short Hair,Cinza e Preto,Macho,0
60373,981020027331574,Butter,Gato,Domestic Short Hair,Preto e Marrom,Femea,6
60373,981020027331574,Butter,Gato,Domestic Short Hair,Preto e Marrom,Femea,6
60374,981020027286851,Bowser,Gato,Domestic Short Hair,Preto e Marrom,Macho,6
60374,981020027286851,Bowser,Gato,Domestic Short Hair,Preto e Marrom,Macho,6
60374,981020027286851,Bowser,Gato,Domestic Short Hair,Preto e Marrom,Macho,6
60375,981020019063231,Willow Kirk,Gato,Domestic Short Hair,Branco e Laranja,Femea,29
60376,981020027259292,Booker,Gato,Domestic Short Hair,Preto e Marrom,Macho,7
60378,0A13532417,Jazz,Cachorro,German Shepherd Dog/Hound,Castanho,Femea,77
60378,0A13532417,Jazz,Cachorro,German Shepherd Dog/Hound,Castanho,Femea,77
60378,0A13532417,Jazz,Cachorro,German Shepherd Dog/Hound,Castanho,Femea,77
60379,985112009655076,Lightning,Cachorro,Border Collie/Labrador Retriever,Preto e Branco,Femea,10
60380,981020027147641,Jean,Gato,Domestic Short Hair,Preto,Femea,7
60381,981020027345350,Darling,Gato,Domestic Medium Hair,Cinza,Femea,7
60382,981020027375860,Graham,Cachorro,Labrador Retriever/Bully Breed Mix,Chocolate,Macho,16
60384,985112000854849,Cherokee Rose,Cachorro,Bully Breed Mix,Tigrado e Branco,Femea,74
60388,981020027385451,Sia,Gato,Domestic Short Hair,Preto e Branco,Femea,18
60389,981020027025887,Toolie,Gato,Domestic Short Hair,Torbie,Femea,18
60390,981020027369999,Rosa,Gato,Domestic Short Hair,Branco e Laranja,Femea,28
60391,981020029341916,Fish,Gato,Domestic Short Hair,Preto,Femea,0
60391,981020029341916,Fish,Gato,Domestic Short Hair,Preto,Femea,0
60391,981020029341916,Fish,Gato,Domestic Short Hair,Preto,Femea,0
60392,981020029348076,Styx,Gato,Domestic Short Hair,Preto,Femea,11
60392,981020029348076,Styx,Gato,Domestic Short Hair,Preto,Femea,11
60392,981020029348076,Styx,Gato,Domestic Short Hair,Preto,Femea,11
60395,981020013503805,Braunie,Cachorro,Australian Shepherd/Mix,Marrom e Branco,Femea,129
60396,981020029351512,Katherine,Gato,Domestic Short Hair,Preto e Branco,Femea,6
60396,981020029351512,Katherine,Gato,Domestic Short Hair,Preto e Branco,Femea,6
60396,981020029351512,Katherine,Gato,Domestic Short Hair,Preto e Branco,Femea,6
60397,981020029332632,Anne,Gato,Domestic Short Hair,Preto,Femea,0
60397,981020029332632,Anne,Gato,Domestic Short Hair,Preto,Femea,0
60399,None,Luna,Cachorro,Labrador Retriever,Amarelo,Femea,88
60401,956000005083360,Bailey,Cachorro,Maltese/Yorkshire Terrier,Branco,Macho,18
60402,981020027354538,Bon Bons,Gato,Siamese,Seal Point,Macho,13
60403,981020027355165,Clyde,Gato,Domestic Short Hair,Preto e Branco,Macho,14
60404,981020027316774,Diggy,Cachorro,Bully Breed Mix,Branco e Marrom,Femea,20
60405,0A11184123,Chloe,Cachorro,Collie,Marrom e Preto,Femea,120
60406,None,Diddle,Gato,Domestic Short Hair,Tartaruga Diluida,Femea,40
60408,981020027303604,Sam,Gato,Domestic Short Hair,Laranja,Femea,13
60408,981020027303604,Sam,Gato,Domestic Short Hair,Laranja,Femea,13
60409,981020027289635,Bryan,Gato,Domestic Short Hair,Laranja,Macho,12
60409,981020027289635,Bryan,Gato,Domestic Short Hair,Laranja,Macho,12
60410,981020027331157,Dodge,Cachorro,Rat Terrier,"Marrom, Preto e Branco",Macho,94
60411,981020027025252,Dirk,Cachorro,Rat Terrier,"Marrom, Preto e Branco",Macho,88
60412,981020027307774,Trisha,Gato,Domestic Short Hair,Preto e Marrom,Femea,12
60412,981020027307774,Trisha,Gato,Domestic Short Hair,Preto e Marrom,Femea,12
60414,981020029350859,Hank,Cachorro,Beagle,Tricolor,Macho,94
60414,981020029350859,Hank,Cachorro,Beagle,Tricolor,Macho,94
60415,None,Kanan,Cachorro,Bully Breed Mix,Preto e Branco,Macho,41
60416,981020027241095,Bender,Gato,Domestic Short Hair,Preto e Branco,Macho,75
60416,981020027241095,Bender,Gato,Domestic Short Hair,Preto e Branco,Macho,75
60417,981020027237480,Salem,Gato,Domestic Short Hair,Preto,Femea,8
60417,981020027237480,Salem,Gato,Domestic Short Hair,Preto,Femea,8
60418,981020027281030,Orpington,Gato,Domestic Short Hair,Preto e Marrom,Femea,6
60419,981020027346471,Zenny,Cachorro,Bully Breed Mix,Preto e Branco,Macho,7
60420,981020027349811,Pookey,Cachorro,Labrador Retriever,Preto,Femea,60
60421,981020027342205,Moondancer,Gato,Domestic Long Hair,Tartaruga Diluida,Femea,11
60422,981020027375043,Pebbles,Gato,Domestic Short Hair,Preto e Marrom,Macho,21
60423,981020027048263,Layla,Cachorro,Bernese Mountain Dog/Hound,Tricolor,Femea,14
60423,981020027048263,Layla,Cachorro,Bernese Mountain Dog/Hound,Tricolor,Femea,14
60425,981020027330391,Klick Klack,Cachorro,German Shepherd Dog/Irish Wolfhound,Cinza e Preto,Macho,27
60426,981020027254182,Cheech,Cachorro,Bully Breed Mix/Mastiff,Vermelho,Macho,51
60426,981020027254182,Cheech,Cachorro,Bully Breed Mix/Mastiff,Vermelho,Macho,51
60429,981020027378935,Junie B. Jones,Cachorro,Hound,Preto e Branco,Femea,13
60430,981020029317519,Wormie,Gato,Domestic Short Hair,Cinza e Branco,Macho,10
60430,981020029317519,Wormie,Gato,Domestic Short Hair,Cinza e Branco,Macho,10
60431,None,Pimento,Porquinho-da-India,Guinea Pig,Castanho e Branco,Femea,15
60432,None,Loaf,Porquinho-da-India,Guinea Pig,Cálico,Femea,21
60433,981020027061129,Spot,Cachorro,Rat Terrier/Mix,Branco e Marrom,Femea,21
60434,981020027320385,Minnie,Cachorro,Rat Terrier/Mix,Branco e Preto,Femea,28
60436,None,Jessie,Gato,Domestic Short Hair,Cinza e Branco,Desconhecido,81
60437,981020027289808,Cato,Gato,Domestic Short Hair,Preto e Marrom,Macho,15
60438,981020027343642,Mya,Gato,Domestic Short Hair,Preto e Marrom,Femea,8
60439,981020027073144,Foghorn,Gato,Domestic Short Hair,Cinza e Preto,Macho,6
60440,981020027355084,Dilly,Gato,Domestic Short Hair,Marrom e Preto,Femea,19
60441,981020027287270,Croix,Gato,Domestic Short Hair,Branco e Preto,Macho,8
60443,981020027338435,Kilo,Gato,Domestic Short Hair,Preto e Branco,Femea,8
60443,981020027338435,Kilo,Gato,Domestic Short Hair,Preto e Branco,Femea,8
60444,None,Pikachou,Porquinho-da-India,Guinea Pig,Castanho,Macho,15
60445,None,Hihi,Porquinho-da-India,Guinea Pig,Marrom e Branco,Macho,15
60446,None,Panda,Coelho Domestico,Lionhead/Other,Branco e Preto,Macho,16
60447,None,Max,Gato,Domestic Short Hair,Preto e Marrom,Desconhecido,14
60448,None,Fannie,Gato,Domestic Short Hair,Tartaruga Diluida,Femea,22
60449,046021332,TicToc,Coelho Domestico,Dutch,Preto,Macho,21
60451,981020029344567,Fluffer,Gato,Domestic Short Hair,Preto e Cinza,Macho,0
60451,981020029344567,Fluffer,Gato,Domestic Short Hair,Preto e Cinza,Macho,0
60452,981020029372848,Butter,Gato,Domestic Short Hair,Cálico,Femea,0
60452,981020029372848,Butter,Gato,Domestic Short Hair,Cálico,Femea,0
60453,981020027342224,Rita Mae,Gato,Domestic Short Hair,Branco e Preto,Femea,24
60454,981020027309519,Just Judy,Gato,Domestic Short Hair,Laranja,Femea,8
60455,981020027033072,Tina with the fluffy tail,Gato,Domestic Short Hair,Laranja,Femea,8
60456,981020027076840,Loretta,Cachorro,German Shepherd Dog/Heeler,Tigrado,Femea,17
60456,981020027076840,Loretta,Cachorro,German Shepherd Dog/Heeler,Tigrado,Femea,17
60457,981020027338472,Clint,Cachorro,German Shepherd Dog/Heeler,Preto,Macho,15
60457,981020027338472,Clint,Cachorro,German Shepherd Dog/Heeler,Preto,Macho,15
60458,981020027320423,Xeno,Cachorro,"Pomeranian/Schnauzer, Miniature","Marrom, Preto e Branco",Macho,0
60459,981020027313796,Missy,Cachorro,Beagle,Tricolor,Femea,78
60462,981020027354980,Sugar Plum,Gato,Domestic Short Hair,Preto e Marrom,Femea,12
60463,None,Shoeless Jo,Cachorro,Beagle/Bully Breed Mix,Marrom e Branco,Femea,27
60464,981020027306768,Fuzzy Face,Gato,Domestic Medium Hair,Bege e Branco,Macho,60
60467,981020027293442,Tortie Baby,Gato,Domestic Short Hair,Tartaruga,Femea,0
60468,981020027257217,Sparky,Cachorro,Border Collie/Retriever,Preto,Macho,18
60468,981020027257217,Sparky,Cachorro,Border Collie/Retriever,Preto,Macho,18
60469,None,March,Gato,Domestic Short Hair,Laranja e Branco,Femea,0
60469,None,March,Gato,Domestic Short Hair,Laranja e Branco,Femea,0
60470,981020027368792,June,Gato,Domestic Short Hair,Preto e Marrom,Femea,0
60471,981020027241941,Sansa,Gato,Domestic Short Hair,Laranja e Branco,Femea,15
60471,981020027241941,Sansa,Gato,Domestic Short Hair,Laranja e Branco,Femea,15
60471,981020027241941,Sansa,Gato,Domestic Short Hair,Laranja e Branco,Femea,15
60472,981020029347142,August,Gato,Domestic Short Hair,Laranja e Branco,Macho,0
60472,981020029347142,August,Gato,Domestic Short Hair,Laranja e Branco,Macho,0
60472,981020029347142,August,Gato,Domestic Short Hair,Laranja e Branco,Macho,0
60473,981020029345642,January,Gato,Domestic Short Hair,Laranja,Femea,27
60473,981020029345642,January,Gato,Domestic Short Hair,Laranja,Femea,27
60474,981020027327861,February,Gato,Domestic Short Hair,Tartaruga,Femea,21
60475,981020029353527,May,Gato,Domestic Short Hair,Laranja e Branco,Femea,0
60475,981020029353527,May,Gato,Domestic Short Hair,Laranja e Branco,Femea,0
60476,None,April,Gato,Domestic Short Hair,Laranja e Branco,Femea,0
60476,None,April,Gato,Domestic Short Hair,Laranja e Branco,Femea,0
60477,981020027363536,December,Gato,Domestic Short Hair,Laranja,Macho,0
60477,981020027363536,December,Gato,Domestic Short Hair,Laranja,Macho,0
60478,981020027360129,November,Gato,Domestic Short Hair,Laranja,Macho,0
60478,981020027360129,November,Gato,Domestic Short Hair,Laranja,Macho,0
60479,981020027265011,October,Gato,Domestic Short Hair,"Marrom, Preto e Branco",Femea,0
60479,981020027265011,October,Gato,Domestic Short Hair,"Marrom, Preto e Branco",Femea,0
60480,981020027373573,September,Gato,Domestic Short Hair,Tartaruga Diluida,Femea,0
60480,981020027373573,September,Gato,Domestic Short Hair,Tartaruga Diluida,Femea,0
60481,981020027342698,Stevie,Cachorro,Bully Breed Mix,Cinza e Branco,Macho,17
60481,981020027342698,Stevie,Cachorro,Bully Breed Mix,Cinza e Branco,Macho,17
60482,981020027367057,Ida,Gato,Domestic Short Hair,Cálico,Femea,27
60483,None,Callie,Gato,Domestic Short Hair,Cálico,Femea,45
60485,0A1267785F,Moose,Cachorro,Mix,Castanho e Branco,Macho,93
60486,981020027284528,Johnny be Good,Cachorro,Hound,Tricolor,Macho,15
60487,985112005916964,Brinks,Cachorro,Chow Chow/Mix,Vermelho,Macho,219
60488,981020027303284,Faith,Cachorro,Chihuahua,Preto e Branco,Femea,33
60488,981020027303284,Faith,Cachorro,Chihuahua,Preto e Branco,Femea,33
60490,981020027353374,Lucy,Cachorro,Shepherd/Mix,Branco e Marrom,Femea,11
60492,981020027344088,Pixie,Gato,Domestic Short Hair,Preto e Marrom,Femea,9
60493,981020027292333,Lassie,Gato,Domestic Short Hair,Branco e Preto,Femea,9
60494,981020027322134,Pearl,Cachorro,Bully Breed Mix,Castanho,Femea,47
60495,981020011431249,Toby,Gato,Domestic Short Hair,Laranja e Branco,Macho,57
60496,981020027354329,Puff,Gato,Domestic Short Hair,Cinza,Macho,13
60497,981020027333606,Daisy,Gato,Domestic Short Hair,Tartaruga,Femea,25
60498,981020027301809,Callie,Gato,Domestic Medium Hair,Tartaruga,Femea,21
60499,981020027343900,Dewey,Gato,Domestic Medium Hair,Preto,Macho,6
60500,981020027243061,Hewey,Gato,Domestic Medium Hair,Laranja,Macho,6
60501,981020027310850,Louie,Gato,Domestic Long Hair,Laranja,Macho,6
60502,981020027345845,Daryl,Cachorro,Spaniel/Mix,Branco e Preto,Macho,52
60502,981020027345845,Daryl,Cachorro,Spaniel/Mix,Branco e Preto,Macho,52
60502,981020027345845,Daryl,Cachorro,Spaniel/Mix,Branco e Preto,Macho,52
60502,981020027345845,Daryl,Cachorro,Spaniel/Mix,Branco e Preto,Macho,52
60503,981020027281351,Max,Gato,Domestic Long Hair,Preto,Macho,0
60503,981020027281351,Max,Gato,Domestic Long Hair,Preto,Macho,0
60506,981020027248704,Willie,Cachorro,Beagle,Marrom e Preto,Macho,11
60507,981020027351753,Mr. Nose Man,Cachorro,Bully Breed Mix,Marrom,Macho,25
60508,981020027315292,Midnight,Gato,Domestic Short Hair,Preto,Femea,75
60509,981020027331687,Nina,Gato,Domestic Short Hair,Preto e Marrom,Femea,0
60510,981020027350777,Louie,Gato,Domestic Short Hair,Preto e Marrom,Macho,13
60510,981020027350777,Louie,Gato,Domestic Short Hair,Preto e Marrom,Macho,13
60510,981020027350777,Louie,Gato,Domestic Short Hair,Preto e Marrom,Macho,13
60510,981020027350777,Louie,Gato,Domestic Short Hair,Preto e Marrom,Macho,13
60511,981020027282526,Nolan,Gato,Domestic Short Hair,Preto e Marrom,Macho,0
60512,None,Chole,Cachorro,Yorkshire Terrier,Marrom e Preto,Femea,39
60513,981020027326766,Walker Bo,Gato,Domestic Medium Hair,Preto,Macho,81
60514,981020027020857,Danger Fuzzy,Gato,Domestic Short Hair,Laranja,Macho,6
60515,None,Mia,Cachorro,Bully Breed Mix,Cinza,Femea,39
60517,981020027285293,Jordan,Gato,Domestic Short Hair,Laranja e Branco,Femea,37
60521,981020027302623,Audre,Gato,Domestic Short Hair,Preto,Femea,33
60522,981020027346172,Arya,Cachorro,Labrador Retriever/Mix,Preto,Femea,11
60524,981020027008248,Petyr,Cachorro,Labrador Retriever/Mix,Preto,Macho,11
60525,981020027299753,Oberyn,Cachorro,Labrador Retriever/Mix,Preto,Macho,11
60526,981020027056114,Tyrion,Cachorro,Labrador Retriever/Mix,Preto,Macho,11
60527,981020027026837,Daenerys,Cachorro,Labrador Retriever/Mix,Preto,Femea,11
60528,981020027300216,Jon Snow,Cachorro,Labrador Retriever/Mix,Preto,Macho,11
60532,981020029331708,Pablo Picasso,Gato,Domestic Short Hair,Cinza e Branco,Macho,12
60532,981020029331708,Pablo Picasso,Gato,Domestic Short Hair,Cinza e Branco,Macho,12
60532,981020029331708,Pablo Picasso,Gato,Domestic Short Hair,Cinza e Branco,Macho,12
60533,None,Nibbler,Gato,Domestic Short Hair,Preto,Desconhecido,21
60535,None,HOPPY,Gato,Domestic Short Hair,Preto,Desconhecido,0
60536,None,Excalibird,Gato,Domestic Short Hair,Preto,Desconhecido,0
60537,None,Shorty,Gato,Domestic Short Hair,Preto,Desconhecido,0
60538,None,SCOOBY,Gato,Domestic Short Hair,Preto,Desconhecido,0
60539,None,Loogaroo,Gato,Domestic Short Hair,Preto,Desconhecido,0
60540,981020029324199,Rico,Cachorro,Hound/Mix,Preto e Castanho,Macho,13
60541,981020027326440,Paige,Gato,Domestic Short Hair,Tartaruga,Femea,33
60542,None,Molly,Cachorro,Rottweiler,Preto e Castanho,Femea,147
60544,None,Sebastian,Gato,Domestic Medium Hair,Branco,Macho,147
60545,None,Skeeter,Gato,Maine Coon,Laranja,Macho,147
60546,981020027353630,Molly,Cachorro,Pug/Beagle,Preto e Marrom,Femea,27
60546,981020027353630,Molly,Cachorro,Pug/Beagle,Preto e Marrom,Femea,27
60547,981020027292126,Blake,Cachorro,Border Collie/Labrador Retriever,Preto,Macho,111
60547,981020027292126,Blake,Cachorro,Border Collie/Labrador Retriever,Preto,Macho,111
60547,981020027292126,Blake,Cachorro,Border Collie/Labrador Retriever,Preto,Macho,111
60548,981020027006551,Oreo,Gato,Domestic Short Hair,Preto e Branco,Macho,0
60549,981020027020884,Frida,Gato,Domestic Short Hair,Preto e Branco,Femea,56
60549,981020027020884,Frida,Gato,Domestic Short Hair,Preto e Branco,Femea,56
60550,981020023848764,Luna,Gato,Domestic Short Hair,Tartaruga,Femea,27
60551,981020027048437,Todd,Gato,Domestic Medium Hair/Siamese,Seal Point,Macho,8
60552,981020027027963,Liv,Gato,Domestic Short Hair,Tartaruga,Femea,0
60553,981020027075816,Margot,Gato,Domestic Short Hair,Tartaruga,Femea,0
60553,981020027075816,Margot,Gato,Domestic Short Hair,Tartaruga,Femea,0
60554,981020029342328,Izabell,Gato,Domestic Short Hair,Tartaruga,Femea,162
60554,981020029342328,Izabell,Gato,Domestic Short Hair,Tartaruga,Femea,162
60555,981020029341421,Benjamin,Gato,Domestic Short Hair,Laranja,Macho,135
60557,981020027284143,Koko,Cachorro,Yorkshire Terrier/Jack Russell Terrier,"Marrom, Preto e Branco",Femea,7
60558,981020027287639,Pugsley,Cachorro,Yorkshire Terrier/Jack Russell Terrier,Castanho,Femea,7
60559,981020027355831,Honey,Gato,Domestic Long Hair,Laranja,Macho,73
60561,981020015458685,Rome,Cachorro,Coonhound,Vermelho,Macho,57
60562,981020027347567,P!nk,Cachorro,Beagle/Mix,Castanho e Branco,Femea,14
60563,981020025747751,Duck,Cachorro,Bully Breed Mix/Mix,Preto e Branco,Macho,18
60564,981020027340870,Christina,Cachorro,Hound,Tricolor,Femea,33
60565,981020027332866,Lil,Cachorro,Labrador Retriever,Preto e Branco,Femea,6
60566,981020027339452,Phil,Cachorro,Labrador Retriever,Preto e Branco,Macho,6
60567,981020025228132,Fuego,Gato,Manx,Preto e Branco,Femea,15
60567,981020025228132,Fuego,Gato,Manx,Preto e Branco,Femea,15
60569,023-101-525,Jasper,Gato,Domestic Short Hair,Preto,Macho,71
60571,981020027288717,Lloyd,Gato,Siamese/Mix,Lynx Point,Macho,27
60572,None,El Noche,Gato,Domestic Short Hair,Preto,Desconhecido,12
60573,981020029314292,Ricky,Gato,Domestic Short Hair,Marrom e Preto,Macho,11
60573,981020029314292,Ricky,Gato,Domestic Short Hair,Marrom e Preto,Macho,11
60574,981020029348873,Joey,Gato,Domestic Short Hair,"Marrom, Preto e Branco",Macho,10
60574,981020029348873,Joey,Gato,Domestic Short Hair,"Marrom, Preto e Branco",Macho,10
60576,981020027313209,Thor Wiggleby.,Cachorro,Boxer,Castanho,Macho,39
60577,None,Marigold,Hamster,Hamster,Branco e Tigrado,Femea,10
60579,None,Hopper,Gato,Domestic Short Hair,Preto e Branco,Desconhecido,21
60580,None,Clopper,Gato,Domestic Short Hair,Preto e Branco,Macho,8
60581,None,Mopper,Gato,Domestic Short Hair,Preto e Branco,Femea,15
60582,None,Sara,Cachorro,Rat Terrier,Preto e Branco,Femea,111
60584,981020027324889,Moses,Cachorro,Bully Breed Mix,Cinza e Branco,Macho,17
60585,981020027343954,Thelma,Cachorro,Shih Tzu,Branco e Cinza,Femea,39
60586,981020027290762,Louise,Cachorro,Shih Tzu,Branco e Cinza,Femea,39
60588,981020027002606,Cotton,Gato,Domestic Medium Hair,Branco,Macho,11
60592,981020029063129,Excalibird,Gato,Domestic Short Hair,Preto,Macho,21
60594,981020029353886,Jenna Rink,Gato,Domestic Short Hair/Russian Blue,Cinza,Femea,21
60595,981020027059336,Boa,Gato,Domestic Medium Hair,Azul,Femea,12
60597,981020029705250,Khloe,Gato,Domestic Short Hair,Castanho e Preto,Femea,7
60597,981020029705250,Khloe,Gato,Domestic Short Hair,Castanho e Preto,Femea,7
60598,981020009798922,McAllister,Gato,Domestic Short Hair,Cinza,Macho,103
60599,981020017652837,Luna,Cachorro,Labrador Retriever/Mix,Preto,Femea,15
60600,981020013532321,COOPER,Cachorro,Collie/Mix,Tricolor,Macho,15
60601,985112009537831,Murphy,Cachorro,Mix,Castanho,Macho,27
60604,981020027289371,Granny Mae,Gato,Domestic Short Hair,Preto,Femea,21
60604,981020027289371,Granny Mae,Gato,Domestic Short Hair,Preto,Femea,21
60605,981020025204129,Sleepy,Gato,Domestic Short Hair,Preto,Macho,9
60605,981020025204129,Sleepy,Gato,Domestic Short Hair,Preto,Macho,9
60606,981020027341846,Gary,Cachorro,Labrador Retriever/Mix,Preto,Macho,12
60607,981020027337763,Maizee,Cachorro,Labrador Retriever/Mix,Preto,Femea,17
60607,981020027337763,Maizee,Cachorro,Labrador Retriever/Mix,Preto,Femea,17
60608,981020029324500,Kellogg,Gato,Domestic Short Hair,Preto e Marrom,Macho,0
60609,981020027029102,Cocoa Puff,Gato,Siamese,Chocolate Point,Femea,13
60610,981020027281520,Trix,Gato,Domestic Short Hair,Tartaruga,Femea,27
60611,981020027307304,Cheerio,Gato,Domestic Short Hair/Siamese,Lynx Point,Macho,15
60612,None,Abra,Cachorro,Anatolian Shepherd/German Shepherd Dog,Castanho,Femea,16
60613,981020027013457,Greg,Gato,Domestic Short Hair,Cinza e Branco,Macho,6
60614,981020027319877,Coco,Cachorro,Bully Breed Mix,Preto,Femea,44
60615,981020027343329,Peter,Gato,Domestic Short Hair,Cinza,Macho,11
60616,981020027246404,Bobby,Gato,Domestic Short Hair,Cinza,Macho,6
60617,981020029336218,Estrella,Gato,Domestic Short Hair/Bengal,Torbie,Femea,17
60617,981020029336218,Estrella,Gato,Domestic Short Hair/Bengal,Torbie,Femea,17
60619,981020027254651,Burrito,Cachorro,Beagle/Mix,Tricolor,Femea,39
60619,981020027254651,Burrito,Cachorro,Beagle/Mix,Tricolor,Femea,39
60619,981020027254651,Burrito,Cachorro,Beagle/Mix,Tricolor,Femea,39
60619,981020027254651,Burrito,Cachorro,Beagle/Mix,Tricolor,Femea,39
60620,981020027376342,Jimmy Dean,Cachorro,Beagle,Tricolor,Macho,27
60621,981020027290306,Cornelius,Gato,Manx,Bege,Macho,6
60622,981020027234731,Aslan,Gato,Manx,Laranja,Macho,6
60623,981020027286709,Raven,Gato,Domestic Short Hair,Preto,Femea,22
60625,981020027280553,Dior,Cachorro,Husky/German Shepherd Dog,Branco,Femea,14
60626,981020027252458,Parker,Gato,Domestic Short Hair,Preto e Cinza,Macho,13
60628,None,Dolly,Cachorro,Shih Tzu/Mix,Bege e Branco,Femea,45
60629,981020027208473,Doc,Gato,Domestic Short Hair,Preto e Branco,Femea,99
60631,981020029348684,Mags,Gato,Domestic Short Hair,Torbie,Femea,16
60632,981020029373984,Duke,Cachorro,Labrador Retriever,Amarelo,Macho,160
60632,981020029373984,Duke,Cachorro,Labrador Retriever,Amarelo,Macho,160
60633,None,Mary Jane,Cachorro,American Eskimo/Mix,Branco,Femea,171
60634,981020027293894,Keeli,Cachorro,Catahoula Leopard Dog/Mix,Preto e Marrom,Femea,45
60635,0A12872C38,Shadow,Cachorro,Rhodesian Ridgeback/German Shepherd Dog,Marrom,Macho,81
60636,None,Reese,Porquinho-da-India,American Crested,Branco e Marrom,Macho,21
60636,None,Reese,Porquinho-da-India,American Crested,Branco e Marrom,Macho,21
60637,None,Raymond,Porquinho-da-India,American Crested,Branco e Preto,Macho,21
60637,None,Raymond,Porquinho-da-India,American Crested,Branco e Preto,Macho,21
60639,981020027295832,Tintin,Cachorro,Dachshund/Mix,Vermelho,Macho,15
60640,981020029337455,Ethel,Gato,Domestic Short Hair,Branco e Preto,Femea,148
60641,981020029350340,Marshmellow,Gato,Domestic Short Hair,Preto e Marrom,Femea,0
60641,981020029350340,Marshmellow,Gato,Domestic Short Hair,Preto e Marrom,Femea,0
60642,981020027329548,Beyonce,Gato,Domestic Short Hair,Tartaruga,Femea,12
60643,981020027333965,Kelly Rowland,Gato,Domestic Short Hair,Torbie,Femea,12
60644,981020027202983,Michelle Williams,Gato,Domestic Short Hair,Calico Diluido,Femea,12
60645,981020027278699,Ice Cube,Gato,Domestic Short Hair,Laranja e Branco,Macho,15
60646,981020027355878,LL Cool J,Gato,Domestic Short Hair,Laranja,Macho,12
60648,981020017643819,Natasha,Gato,Domestic Short Hair,Preto,Femea,37
60648,981020017643819,Natasha,Gato,Domestic Short Hair,Preto,Femea,37
60649,981020027288536,Snickers Bar,Cachorro,Beagle/German Shepherd Dog,Castanho e Preto,Femea,99
60649,981020027288536,Snickers Bar,Cachorro,Beagle/German Shepherd Dog,Castanho e Preto,Femea,99
60650,981020027294747,Luka,Gato,Domestic Short Hair,Cinza,Femea,7
60651,981020029330017,Willow,Gato,Domestic Short Hair,Tartaruga Diluida,Femea,34
60651,981020029330017,Willow,Gato,Domestic Short Hair,Tartaruga Diluida,Femea,34
60652,981020029364627,Stella,Gato,Domestic Short Hair,Preto e Cinza,Femea,51
60653,981020029324243,Soleus,Gato,Domestic Short Hair,Bege e Branco,Macho,0
60653,981020029324243,Soleus,Gato,Domestic Short Hair,Bege e Branco,Macho,0
60654,981020029315109,Achilles,Gato,Domestic Short Hair,Laranja,Femea,0
60654,981020029315109,Achilles,Gato,Domestic Short Hair,Laranja,Femea,0
60657,None,Zeus,Cachorro,Bully Breed Mix,Azul,Macho,87
60658,981020029038443,Wylie,Gato,Domestic Short Hair,Preto e Marrom,Macho,8
60658,981020029038443,Wylie,Gato,Domestic Short Hair,Preto e Marrom,Macho,8
60659,981020027287470,Heath,Cachorro,Catahoula Leopard Dog/Hound,Tricolor,Macho,27
60661,None,Kirby,Gato,Domestic Short Hair,Preto e Branco,Desconhecido,0
60662,None,Firby,Gato,Domestic Short Hair,Preto e Branco,Femea,15
60663,981020029357701,Mikayla,Gato,Domestic Short Hair,Preto,Femea,25
60663,981020029357701,Mikayla,Gato,Domestic Short Hair,Preto,Femea,25
60664,981020027349288,Christie,Gato,Domestic Long Hair,Preto e Branco,Femea,0
60665,981020029341655,Biscotti,Gato,Domestic Long Hair,Marrom e Preto,Macho,0
60666,981020029338707,Holly,Gato,Domestic Short Hair,Preto e Branco,Femea,0
60667,981020027289330,Chok,Gato,Domestic Short Hair,Preto e Branco,Macho,114
60668,981020027292238,Thuggers,Cachorro,Husky/Mix,Creme,Macho,15
60669,981020029363852,Lil` Debbie,Gato,Domestic Short Hair,Tabbico,Femea,0
60669,981020029363852,Lil` Debbie,Gato,Domestic Short Hair,Tabbico,Femea,0
60671,981020027316494,Mugsy,Gato,Domestic Short Hair,Preto e Branco,Macho,8
60672,981020027304460,Lauryn Hill,Gato,Domestic Short Hair,Marrom e Preto,Femea,7
60673,981020027058381,Rebel,Cachorro,Beagle,Tricolor,Macho,32
60674,981020027351299,Gamora,Cachorro,Bully Breed Mix,Preto e Branco,Femea,19
60676,981020027381890,Tweedle Dee,Gato,Domestic Medium Hair,Preto e Branco,Macho,63
60677,981020029350431,Bingo,Gato,Domestic Short Hair,Bege,Macho,0
60678,981020027301420,Ruby,Cachorro,Chihuahua/Jack Russell Terrier,Tricolor,Femea,51
60679,981020027348396,Spooky,Gato,Domestic Short Hair,Preto,Macho,25
60680,981020029323916,Peanut,Gato,Domestic Short Hair,Preto e Branco,Macho,0
60680,981020029323916,Peanut,Gato,Domestic Short Hair,Preto e Branco,Macho,0
60681,981020029379842,Filbert,Gato,Domestic Short Hair,Preto e Branco,Macho,11
